,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
30,601162.SH,20181019,2.15,2.58,2.15,2.58,1.79,0.79,44.1341,20156.67,5184.038
29,601162.SH,20181022,2.84,2.84,2.84,2.84,2.58,0.26,10.0775,5803.58,1648.217
28,601162.SH,20181023,3.12,3.12,3.12,3.12,2.84,0.28,9.8592,19997.68,6239.276
27,601162.SH,20181024,3.43,3.43,3.43,3.43,3.12,0.31,9.9359,16387.58,5620.94
26,601162.SH,20181025,3.77,3.77,3.77,3.77,3.43,0.34,9.9125,40759.15,15366.2
25,601162.SH,20181026,4.15,4.15,4.15,4.15,3.77,0.38,10.0796,15489.2,6428.018
24,601162.SH,20181029,4.57,4.57,4.57,4.57,4.15,0.42,10.1205,22371.97,10223.99
23,601162.SH,20181030,5.03,5.03,5.03,5.03,4.57,0.46,10.0656,123328.52,62034.246
22,601162.SH,20181031,5.53,5.53,5.53,5.53,5.03,0.5,9.9404,47630.56,26339.7
21,601162.SH,20181101,6.08,6.08,6.08,6.08,5.53,0.55,9.9458,23945.08,14558.609
20,601162.SH,20181102,6.69,6.69,6.69,6.69,6.08,0.61,10.0329,37155.84,24857.257
19,601162.SH,20181105,7.36,7.36,7.36,7.36,6.69,0.67,10.0149,45865.06,33756.684
18,601162.SH,20181106,8.1,8.1,7.6,7.67,7.36,0.31,4.212,3812280.57,2988130.164
17,601162.SH,20181107,7.31,7.56,7.01,7.36,7.67,-0.31,-4.0417,2328514.45,1696514.211
16,601162.SH,20181108,7.4,7.44,6.7,6.8,7.36,-0.56,-7.6087,2388084.94,1676938.054
15,601162.SH,20181109,6.65,6.88,6.54,6.63,6.8,-0.17,-2.5,1399037.11,936963.702
14,601162.SH,20181112,6.57,7.09,6.46,6.93,6.63,0.3,4.5249,1879384.79,1270041.53
13,601162.SH,20181113,6.79,7.5,6.74,7.06,6.93,0.13,1.8759,2372927.9,1668199.228
12,601162.SH,20181114,6.91,7.09,6.71,6.76,7.06,-0.3,-4.2493,1525311.67,1051580.594
11,601162.SH,20181115,6.66,7.14,6.62,7.02,6.76,0.26,3.8462,1661290.9,1153075.898
10,601162.SH,20181116,6.98,7.36,6.84,7.05,7.02,0.03,0.4274,2017385.95,1432363.444
9,601162.SH,20181119,6.95,7.76,6.92,7.76,7.05,0.71,10.0709,1715305.29,1259026.279
8,601162.SH,20181120,8.06,8.54,7.8,7.94,7.76,0.18,2.3196,2630291.77,2155687.291
7,601162.SH,20181121,8.1,8.41,7.62,8.15,7.94,0.21,2.6448,2826167.91,2291316.998
6,601162.SH,20181122,8.02,8.15,7.44,7.5,8.15,-0.65,-7.9755,2002577.95,1543384.112
5,601162.SH,20181123,7.39,7.54,6.87,6.93,7.5,-0.57,-7.6,1513711.73,1084744.892
4,601162.SH,20181126,6.93,7.01,6.73,6.91,6.93,-0.02,-0.2886,899680.16,617622.647
3,601162.SH,20181127,6.97,6.98,6.69,6.79,6.91,-0.12,-1.7366,808744.71,552164.952
2,601162.SH,20181128,6.77,7.1,6.68,6.9,6.79,0.11,1.62,1301650.99,901624.956
1,601162.SH,20181129,6.93,6.95,6.21,6.21,6.9,-0.69,-10.0,1435819.27,946006.401
0,601162.SH,20181130,6.05,6.23,5.75,6.13,6.21,-0.08,-1.2882,1369911.23,818458.31
19,601162.SH,20181203,6.43,6.44,6.18,6.23,6.13,0.1,1.6313,1143498.84,720716.531
18,601162.SH,20181204,6.16,6.5,6.11,6.48,6.23,0.25,4.0128,1047729.97,657860.562
17,601162.SH,20181205,6.27,6.39,6.22,6.25,6.48,-0.23,-3.5494,756113.32,476184.007
16,601162.SH,20181206,6.14,6.37,6.12,6.21,6.25,-0.04,-0.64,702770.3,439624.68
15,601162.SH,20181207,6.23,6.35,6.18,6.23,6.21,0.02,0.3221,517614.19,323442.175
14,601162.SH,20181210,6.1,6.17,5.96,6.01,6.23,-0.22,-3.5313,551500.54,332990.771
13,601162.SH,20181211,6.05,6.07,5.96,6.02,6.01,0.01,0.1664,365851.89,219680.06
12,601162.SH,20181212,6.04,6.19,6.01,6.07,6.02,0.05,0.8306,528256.58,323103.902
11,601162.SH,20181213,6.08,6.29,5.92,6.18,6.07,0.11,1.8122,870681.58,534689.17
10,601162.SH,20181214,6.14,6.16,5.89,5.94,6.18,-0.24,-3.8835,604625.48,364705.855
9,601162.SH,20181217,5.88,6.04,5.88,5.98,5.94,0.04,0.6734,317324.96,189592.189
8,601162.SH,20181218,5.97,6.03,5.79,5.89,5.98,-0.09,-1.505,406821.48,239912.741
7,601162.SH,20181219,5.9,5.95,5.83,5.85,5.89,-0.04,-0.6791,290066.51,170564.075
6,601162.SH,20181220,5.8,6.44,5.79,6.2,5.85,0.35,5.9829,1138851.92,702301.559
5,601162.SH,20181221,6.11,6.42,6.1,6.4,6.2,0.2,3.2258,1452036.56,916345.162
4,601162.SH,20181224,6.35,6.43,6.15,6.23,6.4,-0.17,-2.6563,989119.89,621106.706
3,601162.SH,20181225,6.1,6.49,5.95,6.46,6.23,0.23,3.6918,1369520.03,854955.723
2,601162.SH,20181226,6.36,6.44,6.25,6.33,6.46,-0.13,-2.0124,933519.94,591501.944
1,601162.SH,20181227,6.5,6.56,6.13,6.15,6.33,-0.18,-2.8436,979144.44,620878.49
0,601162.SH,20181228,6.16,6.47,6.1,6.23,6.15,0.08,1.3008,896659.35,564347.987
